# Ch1	Ch2	Ch3	Ch4
1.261	0.818	2.358	2.132
1.303	0.760	2.198	2.166
1.285	0.850	2.236	2.126
1.239	0.841	2.317	2.118
1.314	0.767	2.217	2.171
1.323	0.847	2.267	2.118
1.285	0.853	2.317	2.132
1.317	0.757	2.210	2.155
1.326	0.804	2.190	2.139
1.289	0.828	2.336	2.129
1.307	0.768	2.204	2.140
1.368	0.798	2.190	2.121
1.275	0.859	2.190	2.127
1.301	0.766	2.305	2.153
1.366	0.791	2.189	2.112
1.302	0.856	2.329	2.142
1.296	0.788	2.364	2.159
1.366	0.788	2.219	2.126
1.297	0.837	2.348	2.112
1.307	0.806	2.332	2.112
1.359	0.775	2.203	2.139
1.318	0.841	2.226	2.133
1.262	0.808	2.353	2.145
1.359	0.779	2.219	2.139
1.287	0.825	2.331	2.106
1.256	0.808	2.371	2.151
1.307	0.779	2.217	2.151
1.295	0.856	2.332	2.116
1.239	0.793	2.372	2.110
1.306	0.754	2.217	2.166
1.346	0.825	2.307	2.118
1.258	0.818	2.329	2.075
1.313	0.758	2.204	2.152
1.366	0.820	2.215	2.116
1.281	0.849	2.333	2.126
1.310	0.757	2.211	2.110
1.358	0.828	2.204	2.127
1.256	0.848	2.197	2.126
1.317	0.759	2.255	2.181
1.320	0.779	2.189	2.117
1.265	0.811	2.376	2.140
1.317	0.804	2.271	2.149
1.349	0.787	2.203	2.126
1.289	0.853	2.335	2.109
1.276	0.776	2.358	2.107
1.366	0.797	2.225	2.139
1.289	0.850	2.217	2.126
1.269	0.791	2.359	2.155
1.367	0.769	2.222	2.136
1.297	0.859	2.321	2.110
1.259	0.815	2.374	2.144
1.305	0.785	2.217	2.157
1.297	0.841	2.300	2.126
1.237	0.808	2.358	2.113
1.313	0.760	2.217	2.171
1.307	0.844	2.262	2.112
1.242	0.795	2.336	2.135
1.306	0.754	2.210	2.149
1.292	0.850	2.242	2.126
1.242	0.818	2.339	2.132
1.310	0.768	2.223	2.168
1.333	0.815	2.223	2.122
1.265	0.825	2.291	2.129
1.314	0.754	2.204	2.166
1.359	0.804	2.210	2.126
1.268	0.821	2.317	2.145
1.297	0.752	2.254	2.153
1.343	0.779	2.197	2.121
1.304	0.846	2.318	2.129
1.304	0.797	2.301	2.145
1.367	0.791	2.203	2.122
1.296	0.862	2.209	2.121
1.307	0.782	2.319	2.151
1.366	0.771	2.203	2.126
1.285	0.846	2.217	2.118
1.242	0.785	2.354	2.149
1.306	0.750	2.217	2.111
1.301	0.850	2.338	2.110
1.258	0.804	2.353	2.100
1.330	0.755	2.226	2.126
1.284	0.854	2.320	2.087
1.234	0.805	2.385	2.155
1.305	0.775	2.217	2.151
1.285	0.825	2.321	2.132
1.256	0.815	2.365	2.126
1.300	0.772	2.205	2.168
1.287	0.828	2.325	2.119
1.235	0.815	2.359	2.118
1.313	0.758	2.191	2.168
1.294	0.841	2.267	2.126
1.239	0.859	2.317	2.114
1.317	0.755	2.210	2.139
1.346	0.797	2.256	2.127
1.249	0.849	2.319	2.142
1.289	0.764	2.253	2.101
1.366	0.791	2.217	2.127
1.296	0.856	2.204	2.120
1.255	0.779	2.216	2.155
1.368	0.798	2.203	2.126
1.281	0.862	2.332	2.109
1.240	0.782	2.319	2.143
1.366	0.785	2.203	2.138
1.305	0.856	2.364	2.101
1.289	0.795	2.374	2.107
1.366	0.791	2.203	2.126
1.289	0.854	2.295	2.109
1.268	0.818	2.358	2.165
1.321	0.756	2.221	2.145
1.288	0.846	2.327	2.119
1.252	0.818	2.371	2.155
1.301	0.760	2.217	2.149
1.323	0.831	2.307	2.122
1.285	0.812	2.333	2.126
1.367	0.766	2.219	2.151
1.286	0.850	2.309	2.127
1.239	0.818	2.346	2.126
1.307	0.754	2.204	2.152
1.314	0.838	2.308	2.116
1.242	0.847	2.346	2.127
1.307	0.765	2.293	2.145
1.343	0.821	2.204	2.129
1.272	0.843	2.202	2.119
1.307	0.754	2.210	2.162
1.333	0.785	2.230	2.119
1.302	0.856	2.332	2.126
1.317	0.762	2.241	2.153
1.357	0.779	2.190	2.123
1.297	0.854	2.318	2.126
1.291	0.775	2.346	2.114
1.366	0.750	2.190	2.126
1.283	0.856	2.335	2.109
1.235	0.790	2.332	2.151
1.359	0.766	2.222	2.130
1.279	0.850	2.338	2.112
1.224	0.805	2.372	2.145
1.334	0.754	2.217	2.146
1.269	0.837	2.338	2.106
1.256	0.812	2.372	2.137
1.353	0.779	2.217	2.168
1.301	0.780	2.345	2.122
1.239	0.801	2.371	2.145
1.353	0.750	2.217	2.168
1.326	0.831	2.335	2.112
1.245	0.841	2.333	2.126
1.303	0.754	2.210	2.120
1.346	0.838	2.296	2.119
1.256	0.819	2.294	2.119
1.320	0.762	2.210	2.166
1.352	0.854	2.220	2.119
1.296	0.846	2.333	2.147
1.289	0.775	2.236	2.156
1.349	0.797	2.189	2.119
1.268	0.849	2.336	2.114
1.285	0.769	2.226	2.127
1.368	0.791	2.203	2.127
1.302	0.856	2.204	2.126
1.314	0.779	2.332	2.146
1.366	0.779	2.189	2.126
1.295	0.853	2.345	2.107
1.248	0.787	2.306	2.149
1.349	0.779	2.203	2.149
1.295	0.856	2.345	2.118
1.232	0.806	2.372	2.118
1.313	0.766	2.219	2.133
1.282	0.856	2.335	2.112
1.235	0.821	2.361	2.142
1.310	0.749	2.219	2.151
1.333	0.832	2.276	2.081
1.290	0.812	2.363	2.142
1.353	0.742	2.223	2.165
1.318	0.856	2.308	2.118
1.243	0.819	2.325	2.125
1.306	0.750	2.205	2.169
1.326	0.810	2.294	2.119
1.243	0.812	2.319	2.117
1.317	0.772	2.207	2.165
1.343	0.815	2.217	2.127
1.297	0.851	2.318	2.126
1.282	0.766	2.210	2.114
1.370	0.797	2.189	2.119
1.297	0.853	2.199	2.126
1.291	0.766	2.213	2.152
1.359	0.784	2.202	2.126
1.297	0.862	2.321	2.107
1.305	0.771	2.273	2.145
1.341	0.788	2.219	2.138
1.277	0.854	2.305	2.107
1.293	0.812	2.354	2.120
1.353	0.775	2.203	2.139
1.282	0.872	2.325	2.110
1.285	0.812	2.358	2.145
1.306	0.769	2.219	2.136
1.301	0.831	2.300	2.112
1.239	0.790	2.365	2.145
1.311	0.754	2.224	2.188
1.300	0.850	2.288	2.093
1.265	0.813	2.375	2.129
1.320	0.760	2.219	2.139
1.307	0.832	2.255	2.118
1.249	0.831	2.352	2.166
1.319	0.757	2.223	2.168
1.333	0.815	2.295	2.122
1.291	0.831	2.317	2.126
1.310	0.766	2.204	2.110
1.311	0.797	2.189	2.122
1.285	0.860	2.196	2.129
1.320	0.771	2.325	2.168
1.346	0.798	2.189	2.122
1.291	0.859	2.317	2.107
1.289	0.759	2.271	2.159
1.352	0.787	2.189	2.133
1.302	0.859	2.338	2.106
1.317	0.791	2.255	2.106
1.354	0.785	2.203	2.133
1.301	0.859	2.338	2.126
1.284	0.793	2.372	2.151
1.357	0.747	2.203	2.120
1.279	0.837	2.345	2.104
1.235	0.803	2.372	2.171
1.347	0.769	2.202	2.139
1.287	0.859	2.325	2.119
1.249	0.819	2.369	2.126
1.319	0.755	2.219	2.151
1.285	0.850	2.320	2.126
1.235	0.812	2.358	2.126
1.314	0.757	2.210	2.168
1.326	0.797	2.321	2.097
1.291	0.806	2.342	2.152
1.300	0.769	2.217	2.153
1.352	0.831	2.242	2.122
1.294	0.843	2.230	2.127
1.320	0.757	2.242	2.155
1.342	0.834	2.220	2.118
1.278	0.845	2.317	2.145
1.310	0.758	2.248	2.152
1.320	0.828	2.201	2.122
1.314	0.835	2.338	2.114
1.302	0.772	2.338	2.127
1.372	0.782	2.203	2.138
1.297	0.837	2.331	2.107
1.234	0.804	2.213	2.151
1.330	0.766	2.217	2.126
1.296	0.851	2.338	2.132
1.259	0.803	2.329	2.149
1.318	0.766	2.217	2.151
1.292	0.851	2.350	2.112
1.224	0.791	2.358	2.110
1.308	0.764	2.219	2.139
1.293	0.856	2.281	2.106
1.256	0.812	2.379	2.145
1.307	0.760	2.210	2.133
1.288	0.834	2.313	2.112
1.217	0.808	2.358	2.129
1.310	0.755	2.211	2.142
1.281	0.834	2.321	2.119
1.243	0.815	2.294	2.119
1.320	0.749	2.204	2.168
1.313	0.851	2.255	2.116
1.262	0.812	2.317	2.168
1.314	0.765	2.213	2.152
1.314	0.804	2.210	2.114
1.272	0.845	2.358	2.114
1.304	0.747	2.204	2.120
1.352	0.810	2.236	2.146
1.291	0.856	2.338	2.127
1.294	0.765	2.268	2.145
1.368	0.791	2.197	2.133
1.268	0.854	2.332	2.107
1.302	0.769	2.306	2.138
1.366	0.762	2.209	2.121
1.289	0.856	2.309	2.106
1.291	0.795	2.374	2.178
1.347	0.782	2.219	2.126
1.285	0.858	2.281	2.114
1.239	0.798	2.358	2.132
1.321	0.782	2.219	2.138
1.285	0.845	2.325	2.112
1.256	0.785	2.358	2.132
1.300	0.751	2.224	2.145
1.288	0.845	2.281	2.112
1.265	0.812	2.220	2.125
1.313	0.761	2.243	2.145
1.314	0.838	2.351	2.122
1.248	0.831	2.352	2.127
1.314	0.734	2.239	2.166
1.352	0.828	2.321	2.118
1.262	0.815	2.339	2.126
1.314	0.766	2.197	2.120
1.359	0.798	2.189	2.125
1.278	0.866	2.194	2.122
1.314	0.804	2.239	2.139
1.368	0.795	2.202	2.155
1.291	0.843	2.332	2.114
1.304	0.771	2.241	2.179
1.368	0.788	2.190	2.165
1.297	0.856	2.338	2.114
1.301	0.766	2.306	2.114
1.351	0.762	2.203	2.126
1.301	0.859	2.322	2.114
1.276	0.805	2.372	2.139
1.353	0.766	2.222	2.111
1.286	0.833	2.345	2.112
1.258	0.792	2.351	2.144
1.301	0.782	2.217	2.138
1.289	0.854	2.309	2.107
1.239	0.816	2.359	2.122
1.305	0.779	2.211	2.151
1.320	0.857	2.309	2.106
1.235	0.818	2.358	2.126
1.307	0.749	2.211	2.171
1.320	0.834	2.266	2.122
1.256	0.800	2.336	2.142
1.301	0.768	2.217	2.114
1.343	0.795	2.263	2.115
1.297	0.843	2.213	2.119
1.289	0.765	2.268	2.169
1.333	0.831	2.262	2.119
1.262	0.799	2.319	2.152
1.320	0.759	2.210	2.169
1.367	0.801	2.189	2.122
1.289	0.861	2.331	2.126
1.276	0.773	2.255	2.140
1.367	0.774	2.189	2.121
1.304	0.872	2.332	2.109
1.310	0.779	2.372	2.139
1.366	0.783	2.219	2.120
1.291	0.854	2.345	2.101
1.234	0.800	2.359	2.158
1.368	0.774	2.217	2.167
1.284	0.851	2.351	2.112
1.263	0.790	2.358	2.118
1.308	0.785	2.217	2.136
1.278	0.821	2.335	2.106
1.256	0.812	2.371	2.145
1.357	0.767	2.217	2.168
1.285	0.837	2.295	2.118
1.242	0.830	2.377	2.151
1.300	0.747	2.224	2.145
1.287	0.867	2.259	2.122
1.268	0.854	2.184	2.122
1.310	0.744	2.204	2.165
1.314	0.815	2.335	2.129
1.272	0.866	2.317	2.148
1.314	0.759	2.204	2.153
1.330	0.802	2.242	2.114
1.265	0.856	2.339	2.104
1.307	0.768	2.300	2.140
1.359	0.788	2.186	2.126
1.242	0.828	2.351	2.145
1.301	0.778	2.280	2.153
1.368	0.785	2.160	2.127
1.291	0.856	2.351	2.097
1.243	0.785	2.271	2.149
1.366	0.777	2.201	2.120
1.295	0.815	2.319	2.107
1.289	0.788	2.332	2.112
1.334	0.779	2.217	2.120
1.302	0.834	2.325	2.106
1.256	0.806	2.300	2.158
1.311	0.775	2.226	2.171
1.282	0.850	2.354	2.087
1.242	0.808	2.372	2.142
1.294	0.766	2.209	2.145
1.323	0.851	2.335	2.113
1.237	0.808	2.313	2.099
1.311	0.760	2.217	2.119
1.300	0.834	2.307	2.118
1.235	0.812	2.317	2.145
1.301	0.768	2.201	2.174
1.326	0.806	2.276	2.119
1.278	0.828	2.339	2.130
1.302	0.750	2.210	2.155
1.352	0.810	2.242	2.114
1.240	0.831	2.329	2.153
1.307	0.782	2.226	2.166
1.317	0.811	2.203	2.126
1.289	0.846	2.345	2.142
1.317	0.746	2.241	2.162
1.323	0.785	2.189	2.114
1.297	0.849	2.318	2.091
1.282	0.806	2.332	2.109
1.355	0.785	2.203	2.133
1.285	0.856	2.346	2.099
1.239	0.795	2.371	2.138
1.357	0.785	2.229	2.126
1.289	0.859	2.338	2.112
1.310	0.762	2.371	2.144
1.327	0.750	2.224	2.133
1.282	0.853	2.338	2.113
1.245	0.819	2.296	2.126
1.353	0.746	2.219	2.150
1.282	0.832	2.338	2.119
1.243	0.792	2.371	2.144
1.317	0.762	2.230	2.177
1.320	0.828	2.325	2.093
1.242	0.825	2.358	2.126
1.310	0.765	2.211	2.103
1.346	0.841	2.333	2.140
1.272	0.821	2.334	2.126
1.294	0.762	2.210	2.178
1.355	0.797	2.194	2.129
1.296	0.842	2.317	2.089
1.320	0.775	2.239	2.166
1.346	0.831	2.210	2.127
1.289	0.855	2.331	2.112
1.302	0.763	2.207	2.101
1.352	0.775	2.201	2.133
1.294	0.859	2.376	2.114
1.263	0.788	2.210	2.143
1.368	0.783	2.190	2.114
1.297	0.861	2.345	2.110
1.239	0.801	2.397	2.155
1.307	0.761	2.224	2.139
1.295	0.850	2.338	2.109
1.263	0.795	2.335	2.099
1.313	0.779	2.222	2.158
1.296	0.851	2.325	2.112
1.235	0.812	2.371	2.145
1.334	0.775	2.217	2.166
1.288	0.861	2.282	2.126
1.262	0.829	2.358	2.145
1.311	0.750	2.204	2.145
1.320	0.851	2.338	2.126
1.239	0.806	2.321	2.116
1.308	0.771	2.224	2.165
1.352	0.828	2.255	2.129
1.256	0.825	2.384	2.134
1.310	0.767	2.213	2.155
1.314	0.821	2.242	2.112
1.245	0.856	2.333	2.145
1.310	0.768	2.210	2.129
1.345	0.785	2.249	2.121
1.296	0.859	2.338	2.126
1.310	0.753	2.300	2.130
1.368	0.782	2.189	2.126
1.296	0.856	2.345	2.094
1.302	0.775	2.372	2.162
1.368	0.775	2.219	2.101
1.289	0.853	2.344	2.107
1.263	0.785	2.372	2.107
1.367	0.775	2.201	2.112
1.289	0.859	2.338	2.086
1.294	0.796	2.358	2.176
1.366	0.779	2.217	2.155
1.323	0.859	2.342	2.112
1.301	0.787	2.374	2.151
1.303	0.755	2.210	2.151
1.288	0.862	2.313	2.115
1.258	0.812	2.256	2.118
1.353	0.757	2.224	2.151
1.300	0.810	2.321	2.126
1.245	0.818	2.346	2.127
1.294	0.754	2.210	2.145
1.301	0.818	2.308	2.119
1.239	0.828	2.339	2.132
1.304	0.731	2.204	2.151
1.319	0.818	2.296	2.126
1.259	0.856	2.349	2.114
1.314	0.762	2.226	2.143
1.368	0.810	2.204	2.126
1.302	0.856	2.319	2.117
1.301	0.758	2.226	2.155
1.352	0.779	2.201	2.120
1.281	0.856	2.319	2.115
1.314	0.779	2.255	2.112
1.369	0.779	2.202	2.120
1.302	0.851	2.331	2.112
1.307	0.806	2.348	2.136
1.367	0.779	2.219	2.126
1.282	0.841	2.332	2.109
1.276	0.825	2.358	2.157
1.366	0.775	2.220	2.142
1.301	0.858	2.308	2.112
1.301	0.795	2.321	2.106
1.305	0.766	2.184	2.136
1.326	0.831	2.325	2.125
1.263	0.801	2.345	2.139
1.310	0.766	2.217	2.171
1.307	0.850	2.267	2.132
1.232	0.828	2.365	2.126
1.314	0.754	2.211	2.142
1.313	0.828	2.262	2.106
1.272	0.821	2.318	2.145
1.306	0.770	2.224	2.171
1.301	0.831	2.281	2.114
1.272	0.812	2.333	2.126
1.297	0.774	2.204	2.145
1.343	0.815	2.242	2.122
1.297	0.841	2.318	2.114
1.314	0.765	2.293	2.126
1.372	0.798	2.189	2.130
1.278	0.853	2.322	2.112
1.290	0.787	2.332	2.151
1.359	0.798	2.099	2.136
1.302	0.850	2.325	2.114
1.242	0.793	2.325	2.138
1.313	0.785	2.190	2.158
1.301	0.838	2.338	2.110
1.282	0.791	2.300	2.112
1.311	0.764	2.222	2.151
1.282	0.850	2.338	2.112
1.248	0.801	2.363	2.151
1.308	0.769	2.210	2.166
1.281	0.851	2.335	2.132
1.237	0.806	2.339	2.165
1.314	0.765	2.217	2.145
1.287	0.812	2.325	2.116
1.242	0.812	2.374	2.127
1.307	0.754	2.217	2.171
1.301	0.850	2.338	2.126
1.268	0.818	2.317	2.145
1.317	0.756	2.210	2.165
1.367	0.810	2.267	2.122
1.255	0.849	2.318	2.126
1.310	0.779	2.262	2.114
1.326	0.804	2.210	2.116
1.268	0.847	2.318	2.139
1.310	0.791	2.242	2.155
1.368	0.791	2.189	2.114
1.301	0.856	2.317	2.112
1.291	0.795	2.374	2.144
1.367	0.785	2.190	2.149
1.295	0.862	2.319	2.107
1.260	0.788	2.338	2.110
1.370	0.775	2.219	2.120
1.296	0.856	2.333	2.112
1.289	0.774	2.364	2.149
1.314	0.774	2.203	2.158
1.279	0.854	2.345	2.112
1.249	0.807	2.359	2.151
1.306	0.750	2.222	2.142
1.292	0.854	2.320	2.112
1.237	0.812	2.261	2.117
1.318	0.757	2.217	2.151
1.343	0.831	2.281	2.119
1.247	0.815	2.358	2.127
1.308	0.750	2.222	2.171
1.341	0.831	2.255	2.116
1.291	0.818	2.317	2.139
1.307	0.763	2.204	2.150
1.352	0.828	2.204	2.129
1.255	0.862	2.317	2.126
1.297	0.776	2.210	2.156
1.343	0.818	2.210	2.120
1.297	0.856	2.319	2.129
1.317	0.746	2.273	2.155
1.326	0.813	2.236	2.127
1.294	0.856	2.319	2.113
1.271	0.775	2.313	2.129
1.346	0.775	2.204	2.126
1.301	0.852	2.338	2.104
1.243	0.795	2.332	2.149
1.367	0.785	2.190	2.111
1.289	0.869	2.345	2.062
1.240	0.790	2.332	2.139
1.337	0.774	2.219	2.151
1.289	0.847	2.281	2.112
1.291	0.812	2.325	2.109
1.308	0.769	2.219	2.166
1.295	0.847	2.322	2.113
1.294	0.791	2.365	2.128
1.313	0.731	2.217	2.166
1.320	0.851	2.266	2.119
1.242	0.828	2.362	2.142
1.306	0.761	2.213	2.140
1.343	0.845	2.325	2.118
1.296	0.843	2.346	2.142
1.305	0.747	2.219	2.159
1.336	0.846	2.189	2.119
1.285	0.818	2.346	2.126
1.317	0.782	2.191	2.166
1.359	0.815	2.308	2.126
1.294	0.843	2.333	2.140
1.283	0.775	2.240	2.109
1.352	0.805	2.203	2.122
1.302	0.862	2.357	2.139
1.320	0.788	2.210	2.146
1.354	0.791	2.190	2.120
1.297	0.856	2.321	2.126
1.284	0.786	2.371	2.145
1.334	0.798	2.190	2.151
1.301	0.850	2.345	2.101
1.253	0.812	2.338	2.107
1.330	0.766	2.217	2.130
1.284	0.853	2.338	2.112
1.243	0.808	2.372	2.145
1.300	0.754	2.217	2.168
1.286	0.829	2.342	2.113
1.245	0.800	2.372	2.127
1.298	0.760	2.243	2.140
1.293	0.851	2.325	2.119
1.232	0.818	2.374	2.157
1.311	0.755	2.210	2.167
1.368	0.834	2.296	2.119
1.249	0.834	2.372	2.129
1.313	0.728	2.213	2.152
1.326	0.831	2.223	2.119
1.297	0.805	2.333	2.139
1.297	0.771	2.217	2.142
1.346	0.828	2.267	2.129
1.252	0.856	2.318	2.127
1.317	0.785	2.210	2.165
1.368	0.775	2.202	2.127
1.285	0.862	2.332	2.126
1.291	0.785	2.239	2.155
1.326	0.791	2.203	2.151
1.301	0.870	2.338	2.096
1.301	0.771	2.335	2.112
1.366	0.769	2.203	2.133
1.295	0.853	2.338	2.114
1.276	0.839	2.351	2.139
1.337	0.791	2.203	2.149
1.285	0.856	2.338	2.119
1.289	0.806	2.372	2.145
1.300	0.782	2.217	2.142
1.282	0.845	2.338	2.112
1.242	0.812	2.368	2.151
1.305	0.755	2.217	2.151
1.279	0.834	2.242	2.126
1.239	0.812	2.365	2.145
1.317	0.760	2.211	2.168
1.343	0.841	2.321	2.112
1.278	0.812	2.363	2.132
1.314	0.752	2.211	2.107
1.340	0.828	2.230	2.122
1.268	0.841	2.336	2.114
1.317	0.782	2.210	2.152
1.372	0.788	2.189	2.127
1.259	0.835	2.318	2.145
1.310	0.774	2.191	2.168
1.326	0.795	2.202	2.136
1.301	0.856	2.317	2.126
1.242	0.772	2.318	2.140
1.359	0.772	2.203	2.126
1.289	0.869	2.345	2.110
1.285	0.800	2.332	2.149
1.366	0.797	2.219	2.158
1.279	0.833	2.294	2.099
1.256	0.825	2.319	2.138
1.340	0.785	2.219	2.145
1.282	0.867	2.320	2.113
1.294	0.799	2.338	2.112
1.321	0.779	2.217	2.190
1.284	0.858	2.325	2.112
1.237	0.805	2.372	2.129
1.308	0.754	2.235	2.151
1.286	0.837	2.334	2.112
1.268	0.818	2.371	2.168
1.303	0.762	2.224	2.145
1.333	0.840	2.242	2.147
1.249	0.834	2.363	2.142
1.311	0.752	2.217	2.165
1.346	0.845	2.255	2.142
1.289	0.847	2.329	2.115
1.310	0.763	2.210	2.152
1.333	0.845	2.217	2.153
1.268	0.841	2.317	2.145
1.307	0.782	2.226	2.126
1.346	0.795	2.210	2.116
1.272	0.847	2.336	2.107
1.310	0.766	2.213	2.165
1.368	0.791	2.190	2.142
1.268	0.861	2.317	2.114
1.297	0.783	2.252	2.152
1.359	0.795	2.203	2.162
1.301	0.856	2.332	2.101
1.239	0.799	2.338	2.109
1.305	0.754	2.229	2.133
1.295	0.843	2.338	2.112
1.250	0.791	2.371	2.145
1.321	0.785	2.219	2.136
1.279	0.850	2.325	2.112
1.239	0.812	2.378	2.145
1.311	0.755	2.210	2.142
1.306	0.856	2.322	2.112
1.263	0.812	2.365	2.139
1.308	0.754	2.210	2.144
1.287	0.856	2.284	2.118
1.248	0.812	2.317	2.132
1.310	0.749	2.245	2.153
1.314	0.825	2.296	2.127
1.281	0.821	2.318	2.117
1.297	0.755	2.224	2.126
1.359	0.825	2.230	2.114
1.291	0.818	2.365	2.114
1.314	0.769	2.211	2.152
1.343	0.795	2.242	2.111
1.291	0.854	2.317	2.126
1.289	0.783	2.280	2.152
1.366	0.802	2.197	2.145
1.294	0.859	2.338	2.101
1.315	0.785	2.319	2.114
1.370	0.775	2.190	2.126
1.305	0.851	2.331	2.106
1.276	0.805	2.354	2.151
1.368	0.762	2.222	2.126
1.297	0.850	2.329	2.112
1.310	0.801	2.346	2.151
1.353	0.788	2.217	2.151
1.296	0.869	2.338	2.102
1.250	0.795	2.371	2.151
1.312	0.766	2.177	2.131
1.289	0.834	2.259	2.118
1.245	0.818	2.371	2.132
1.334	0.762	2.219	2.139
1.285	0.825	2.321	2.122
1.263	0.815	2.346	2.151
1.310	0.742	2.210	2.151
1.301	0.843	2.303	2.119
1.239	0.818	2.339	2.152
1.300	0.771	2.197	2.158
1.333	0.844	2.220	2.118
1.243	0.812	2.317	2.094
1.304	0.749	2.205	2.165
1.359	0.804	2.294	2.166
1.268	0.853	2.358	2.127
1.310	0.779	2.319	2.114
1.359	0.788	2.217	2.116
1.291	0.861	2.331	2.120
1.296	0.759	2.252	2.156
1.314	0.791	2.203	2.127
1.291	0.859	2.338	2.107
1.280	0.788	2.226	2.151
1.336	0.779	2.227	2.139
1.296	0.859	2.345	2.110
1.264	0.799	2.358	2.149
1.357	0.791	2.209	2.139
1.301	0.853	2.338	2.110
1.285	0.791	2.372	2.145
1.327	0.728	2.198	2.136
1.282	0.845	2.321	2.100
1.242	0.806	2.358	2.145
1.303	0.751	2.224	2.142
1.288	0.838	2.296	2.112
1.239	0.828	2.371	2.126
1.310	0.760	2.217	2.167
1.287	0.837	2.294	2.119
1.243	0.825	2.336	2.129
1.305	0.757	2.210	2.166
1.326	0.831	2.322	2.151
1.291	0.834	2.339	2.142
1.310	0.758	2.358	2.142
1.352	0.831	2.263	2.119
1.243	0.856	2.319	2.107
1.291	0.770	2.278	2.166
1.343	0.779	2.213	2.119
1.268	0.856	2.317	2.140
1.310	0.766	2.274	2.181
1.346	0.783	2.189	2.147
1.302	0.861	2.338	2.107
1.307	0.795	2.342	2.112
1.368	0.791	2.201	2.136
1.297	0.856	2.338	2.112
1.304	0.782	2.306	2.152
1.305	0.779	2.190	2.130
1.289	0.843	2.342	2.107
1.235	0.825	2.371	2.151
1.362	0.762	2.203	2.165
1.295	0.850	2.338	2.118
1.246	0.812	2.313	2.145
1.368	0.764	2.237	2.171
1.285	0.856	2.322	2.125
1.232	0.799	2.352	2.145
1.314	0.754	2.217	2.167
1.326	0.844	2.295	2.156
1.242	0.812	2.329	2.145
1.307	0.750	2.210	2.126
1.300	0.816	2.230	2.126
1.242	0.825	2.336	2.116
1.307	0.758	2.210	2.168
1.346	0.811	2.294	2.099
1.278	0.831	2.359	2.126
1.304	0.771	2.204	2.152
1.333	0.801	2.190	2.168
1.302	0.818	2.318	2.107
1.289	0.757	2.338	2.109
1.372	0.788	2.189	2.119
1.256	0.859	2.338	2.107
1.302	0.788	2.210	2.165
1.347	0.788	2.202	2.127
1.291	0.856	2.322	2.110
1.317	0.779	2.318	2.144
1.359	0.757	2.217	2.155
1.295	0.851	2.334	2.112
1.264	0.814	2.358	2.145
1.368	0.775	2.219	2.139
1.289	0.837	2.338	2.106
1.242	0.825	2.366	2.165
1.305	0.762	2.219	2.145
1.295	0.850	2.266	2.125
1.234	0.818	2.359	2.142
1.300	0.754	2.217	2.140
1.287	0.838	2.321	2.113
1.248	0.818	2.333	2.140
1.306	0.750	2.219	2.166
1.346	0.836	2.295	2.106
1.255	0.812	2.319	2.140
1.314	0.750	2.217	2.168
1.341	0.804	2.230	2.165
1.248	0.853	2.318	2.126
1.310	0.750	2.342	2.107
1.352	0.818	2.197	2.126
1.262	0.825	2.317	2.127
1.281	0.746	2.210	2.158
1.368	0.790	2.202	2.129
1.275	0.862	2.332	2.113
1.289	0.766	2.241	2.156
1.343	0.788	2.202	2.155
1.301	0.853	2.338	2.129
1.258	0.782	2.332	2.151
1.367	0.791	2.213	2.120
1.291	0.838	2.322	2.120
1.264	0.795	2.372	2.139
1.330	0.762	2.209	2.136
1.285	0.831	2.332	2.112
1.237	0.809	2.371	2.119
1.303	0.775	2.229	2.168
1.298	0.850	2.263	2.112
1.289	0.812	2.371	2.145
1.313	0.760	2.217	2.123
1.295	0.858	2.281	2.106
1.256	0.825	2.366	2.145
1.326	0.760	2.219	2.158
1.301	0.851	2.338	2.171
1.243	0.801	2.358	2.145
1.314	0.774	2.352	2.134
1.285	0.798	2.210	2.119
1.249	0.847	2.318	2.126
1.314	0.762	2.223	2.139
1.346	0.791	2.189	2.119
1.239	0.842	2.339	2.139
1.317	0.755	2.273	2.178
1.320	0.798	2.202	2.156
1.297	0.861	2.358	2.132
1.294	0.769	2.214	2.155
1.359	0.791	2.203	2.151
1.297	0.854	2.348	2.114
1.240	0.779	2.255	2.151
1.368	0.785	2.202	2.136
1.288	0.856	2.341	2.123
1.307	0.793	2.372	2.151
1.300	0.756	2.201	2.139
1.302	0.853	2.338	2.112
1.237	0.808	2.365	2.145
1.359	0.769	2.226	2.139
1.295	0.841	2.338	2.113
1.249	0.812	2.332	2.151
1.308	0.750	2.238	2.139
1.297	0.845	2.295	2.151
1.243	0.812	2.359	2.155
1.305	0.760	2.339	2.139
1.295	0.866	2.243	2.118
1.275	0.801	2.336	2.132
1.303	0.746	2.217	2.151
1.359	0.829	2.217	2.119
1.256	0.812	2.342	2.142
1.314	0.760	2.204	2.166
1.355	0.828	2.197	2.153
1.268	0.854	2.318	2.142
1.310	0.770	2.204	2.156
1.333	0.798	2.213	2.122
1.278	0.837	2.318	2.127
1.291	0.758	2.236	2.152
1.368	0.798	2.190	2.139
1.289	0.856	2.335	2.107
1.269	0.776	2.380	2.155
1.352	0.766	2.203	2.146
1.297	0.845	2.345	2.107
1.247	0.785	2.371	2.138
1.366	0.785	2.197	2.121
1.278	0.843	2.335	2.106
1.243	0.800	2.358	2.149
1.310	0.769	2.224	2.168
